date,province,ccaa,new_cases,PCR,TestAc,activos,hospitalized,hospitalized_accumulated,hospitalized_new,intensive_care,deceased,cases_accumulated,cases_accumulated_PCR,recovered,source_name,source,comments
2020-04-19,Castellón/Castelló,Comunitat Valenciana,10,,,708,140,,,30,144,1323,,471,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=854576),
2020-04-20,Castellón/Castelló,Comunitat Valenciana,2,,,687,129,,,23,144,1325,,494,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=854639),
2020-04-21,Castellón/Castelló,Comunitat Valenciana,2,,,640,116,,,22,147,1327,,540,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=854686),
2020-04-22,Castellón/Castelló,Comunitat Valenciana,60,,,668,109,,,21,151,1387,,568,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=854877),
2020-04-23,Castellón/Castelló,Comunitat Valenciana,14,,,612,99,,,19,151,1401,,638,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=854936),
2020-04-24,Castellón/Castelló,Comunitat Valenciana,23,,,600,90,,,15,155,1424,,669,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855237),
2020-04-25,Castellón/Castelló,Comunitat Valenciana,118,,,651,90,,,14,170,1542,,721,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855301),
2020-04-26,Castellón/Castelló,Comunitat Valenciana,49,,,658,94,,,15,177,1591,,756,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855341),
2020-04-27,Castellón/Castelló,Comunitat Valenciana,5,,,641,87,,,14,178,1596,,777,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855397),
2020-04-28,Castellón/Castelló,Comunitat Valenciana,8,,,620,71,,,13,180,1604,,804,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855663),
2020-04-29,Castellón/Castelló,Comunitat Valenciana,23,,,598,68,,,12,182,1627,,847,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=855860),
2020-04-30,Castellón/Castelló,Comunitat Valenciana,67,,,615,74,,,15,186,1694,,893,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856016),
2020-05-01,Castellón/Castelló,Comunitat Valenciana,27,,,612,69,,,15,190,1721,,919,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856177),
2020-05-02,Castellón/Castelló,Comunitat Valenciana,35,,,598,65,,,15,193,1756,,965,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856296),
2020-05-03,Castellón/Castelló,Comunitat Valenciana,72,,,639,61,,,15,194,1828,,995,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856396),
2020-05-04,Castellón/Castelló,Comunitat Valenciana,14,,,641,58,,,14,195,1842,,1006,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856517),
2020-05-05,Castellón/Castelló,Comunitat Valenciana,,,,,56,,,13,197,1842,,1040,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=856956),
2020-05-06,Castellón/Castelló,Comunitat Valenciana,,,,,53,,,11,199,1885,,1056,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=857078),
2020-05-07,Castellón/Castelló,Comunitat Valenciana,47,,,,50,,,11,200,1932,,1079,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=857376),
2020-05-08,Castellón/Castelló,Comunitat Valenciana,23,,,,43,,,11,200,1955,,1098,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=857737),
2020-05-09,Castellón/Castelló,Comunitat Valenciana,33,,,,41,,,11,200,1988,,1213,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=857941),
2020-05-10,Castellón/Castelló,Comunitat Valenciana,9,,,,42,,,11,201,1997,,1227,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=857977),
2020-05-11,Castellón/Castelló,Comunitat Valenciana,3,,,,37,,,9,201,2000,,1236,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858016),
2020-05-12,Castellón/Castelló,Comunitat Valenciana,2,,,,39,,,9,204,2002,,1243,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858101),
2020-05-13,Castellón/Castelló,Comunitat Valenciana,16,4,,,36,,,6,205,2018,,1271,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858204),
2020-05-14,Castellón/Castelló,Comunitat Valenciana,1,1,,,35,,,5,205,,1469,1312,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858243),
2020-05-15,Castellón/Castelló,Comunitat Valenciana,6,6,,,30,,,5,206,,1475,1339,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858417),
2020-05-16,Castellón/Castelló,Comunitat Valenciana,5,5,,,29,,,5,207,,1480,1344,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858480),
2020-05-17,Castellón/Castelló,Comunitat Valenciana,6,6,,,29,,,5,207,,1486,1363,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858516),
2020-05-18,Castellón/Castelló,Comunitat Valenciana,,0,,,30,,,5,210,,1486,1368,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858597),
2020-05-19,Castellón/Castelló,Comunitat Valenciana,,6,,,24,,,5,211,,1492,1386,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=858860),
2020-05-20,Castellón/Castelló,Comunitat Valenciana,,7,,,22,,,4,212,,1499,1401,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859020),
2020-05-21,Castellón/Castelló,Comunitat Valenciana,,7,,,18,,,4,212,,1506,1409,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859089),
2020-05-22,Castellón/Castelló,Comunitat Valenciana,,-1,,,,,,,212,,1505,1418,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859239),
2020-05-23,Castellón/Castelló,Comunitat Valenciana,,2,,,14,,,4,212,,1507,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859279),
2020-05-24,Castellón/Castelló,Comunitat Valenciana,,5,,,14,,,4,212,,1512,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859305),
2020-05-25,Castellón/Castelló,Comunitat Valenciana,,2,,,15,,,5,212,,1514,,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859418),
2020-05-26,Castellón/Castelló,Comunitat Valenciana,,8,,,13,,,5,212,,1522,1470,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859530),
2020-05-27,Castellón/Castelló,Comunitat Valenciana,,7,,,15,,,4,212,,1529,1499,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859717),
2020-05-28,Castellón/Castelló,Comunitat Valenciana,,5,,,14,,,4,213,,1534,1588,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=859936),
2020-05-29,Castellón/Castelló,Comunitat Valenciana,,17,,,13,,,4,215,,1551,1546,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860116),
2020-05-30,Castellón/Castelló,Comunitat Valenciana,,1,,,12,,,4,216,,1552,1553,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860178),
2020-05-31,Castellón/Castelló,Comunitat Valenciana,,0,,,11,,,4,216,,1552,1554,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860196),
2020-06-01,Castellón/Castelló,Comunitat Valenciana,,11,,,12,,,4,216,,1563,1555,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860274),
2020-06-02,Castellón/Castelló,Comunitat Valenciana,,2,,,14,,,3,220,,1568,1557,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=860596,los PCR+ diarios no coinciden con el valor del acumulado según la nota de prensa respecto del día anterior
2020-06-03,Castellón/Castelló,Comunitat Valenciana,,2,,,15,,,3,221,,1570,1559,Sanidad Generalitat Valenciana,https://www.gva.es/es/inicio/area_de_prensa/not_detalle_area_prensa?id=860697,
2020-06-04,Castellón/Castelló,Comunitat Valenciana,,4,,,14,,,3,221,,1574,1561,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=860996,
2020-06-05,Castellón/Castelló,Comunitat Valenciana,,6,,,12,,,3,221,,1580,1562,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861057,
2020-06-06,Castellón/Castelló,Comunitat Valenciana,,0,,,11,,,3,221,,1580,1563,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861124,
2020-06-07,Castellón/Castelló,Comunitat Valenciana,,3,,,13,,,3,222,,1583,1568,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861437,
2020-06-08,Castellón/Castelló,Comunitat Valenciana,,3,,,13,,,3,222,,1583,1568,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861437),
2020-06-09,Castellón/Castelló,Comunitat Valenciana,,0,,,10,,,3,,,1583,1572,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=861779),
2020-06-10,Castellón/Castelló,Comunitat Valenciana,,3,,,11,,,2,223,,1586,1586,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862057),
2020-06-11,Castellón/Castelló,Comunitat Valenciana,,3,,,11,,,2,223,,1589,1597,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862338),
2020-06-12,Castellón/Castelló,Comunitat Valenciana,,0,,,10,,,2,223,,1589,1622,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862716),
2020-06-13,Castellón/Castelló,Comunitat Valenciana,,2,,,9,,,1,223,,1591,1638,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862836),
2020-06-14,Castellón/Castelló,Comunitat Valenciana,,0,,,9,,,1,223,,1591,1640,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=862882),
2020-06-15,Castellón/Castelló,Comunitat Valenciana,,2,,,8,,,0,224,,1593,1645,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863276),
2020-06-16,Castellón/Castelló,Comunitat Valenciana,,0,,,8,,,0,225,,1593,1657,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863441),
2020-06-17,Castellón/Castelló,Comunitat Valenciana,,1,,,8,,,0,226,,1594,1665,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863736),
2020-06-18,Castellón/Castelló,Comunitat Valenciana,,2,,,6,,,0,227,,1596,1674,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=864200,
2020-06-19,Castellón/Castelló,Comunitat Valenciana,,0,,,7,,,0,227,,1596,1667,Sanidad Generalitat Valenciana,https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=864936),
